"","team","week","HP13_mean","HP13_perc2p5","HP13_perc97p5","Date","HP14_mean","HP14_perc2p5","HP14_perc97p5","HP15_mean","HP15_perc2p5","HP15_perc97p5","HP16_mean","HP16_perc2p5","HP16_perc97p5","HP17_mean","HP17_perc2p5","HP17_perc97p5","HP18_mean","HP18_perc2p5","HP18_perc97p5","HP19_mean","HP19_perc2p5","HP19_perc97p5","HP20_mean","HP20_perc2p5","HP20_perc97p5","HP21_mean","HP21_perc2p5","HP21_perc97p5","HP22_mean","HP22_perc2p5","HP22_perc97p5","HP23_mean","HP23_perc2p5","HP23_perc97p5","HP24_mean","HP24_perc2p5","HP24_perc97p5"
"215","UTA",7,0.0207053762509197,0.00287162850459024,0.0533677221728021,2020-08-12,0.0193100154596277,0.00360798989878283,0.0471815511365612,0.020499787581227,0.00313092428974293,0.0492326324172229,0.0198349015898727,0.00349680255005505,0.0473127437440575,0.0216085712587135,0.00391368101811529,0.0605368808857666,0.0201170858228746,0.00324703310508481,0.0493545467918239,0.0207403661363643,0.00348422842428716,0.0519584328011206,0.0161702102499643,0.00102034998468854,0.0442748877367396,0.0162150445987154,0.00209401701881754,0.0485243212490121,0.015211604783922,0.00130080740032909,0.0440897015570738,0.0162996007372634,0.00139461783822995,0.0463634776467032,0.014339067093917,0.00170908226341455,0.0424051261825092
"216","UTA",8,0.0642947204804231,0.00677720591147393,0.21433163586926,2020-08-19,0.0576689350995511,0.008325455460452,0.165978493615707,0.0623535014989945,0.00831229647544685,0.180132788378054,0.0608657169861381,0.00808588462350894,0.189048508426993,0.0666658332717949,0.00869547392126148,0.202940405520295,0.060179265820026,0.00757125646053562,0.173876649098991,0.0631366403768236,0.00740773235664202,0.211639434442976,0.0472395212952038,0.00220951024780825,0.159787187112394,0.0470883377638028,0.00462671896480267,0.170161082116955,0.0441113044227327,0.0028771205075188,0.153317969593652,0.0475417856460162,0.00338139756023259,0.155913189608861,0.0410363552790048,0.00365441869919729,0.150596262219936
"217","UTA",9,0.237489157204096,0.0160974432279015,0.828805516466121,2020-08-26,0.21631528639975,0.0216589409439683,0.728983123995798,0.234033579078243,0.0226912325474268,0.769835864772243,0.228935374403575,0.0211786342695395,0.731923581537552,0.187815455795418,0.0164987998506393,0.607753620892561,0.22783043869093,0.0200013280630845,0.698571711693753,0.177046328974658,0.0135788474615979,0.645927362064665,0.168287725980948,0.00481577406170597,0.587202908167303,0.167160769968599,0.0117450402150173,0.676764483676532,0.116603807563369,0.00536553318408486,0.425958803459057,0.174478169645585,0.00853751161432033,0.589892187685108,0.108217658537024,0.00634092349530149,0.430777160132432
"218","UTA",10,0.69916571015386,0.0405074915124453,2.09186539789192,2020-09-02,0.665989215876081,0.0605485912427799,2.0879980120153,0.716197828785651,0.061758212679269,2.10035327460588,0.669147543855256,0.0572756127732188,1.75187177163701,0.337751864414428,0.021467514227164,1.11645827891499,0.678747925000893,0.053653527298045,1.70947195330207,0.324359877336494,0.0179619881868368,1.07035265668407,0.505422132116956,0.0101609755703955,1.53745932369378,0.488547231134553,0.0279059212434119,1.47697329207667,0.204752023911133,0.00643109229433574,0.774799362212064,0.51620544766132,0.0198225010413969,1.54240668973819,0.194726470034592,0.0072121728340812,0.664912618037615
"219","UTA",11,1.63316265813358,0.124394108985368,4.13800062545993,2020-09-09,1.57403183575202,0.163128688047365,3.92330863860746,1.68686277215071,0.150533684130927,4.3669516011838,1.27056588816082,0.175007350909135,2.33354620776072,0.580536946132816,0.0351486118428275,1.77737910876116,1.29632997522254,0.158941803438258,2.29238416118856,0.572282087837804,0.0306607712060076,1.63444761745091,1.22162859778533,0.0242720938197259,3.44761022143484,1.00485451545148,0.0736957037140379,2.04411329971057,0.363472558299658,0.0080575633516646,1.31124197208745,1.06326104185767,0.048437501685536,2.021640551592,0.349641716931275,0.00941097844369738,1.2235798696411
"220","UTA",12,3.19279663424197,0.37023076138972,7.37762576548803,2020-09-16,3.11240308488781,0.480627705370213,6.53039163075086,3.26470532895925,0.420488552260537,7.09531387642969,1.87687078453318,0.523702925055977,3.32612125608429,0.960484536599772,0.0666397254149385,2.56524018601826,1.85115601842298,0.430002782141268,3.2947682414839,0.964343915998534,0.0577980246778688,2.38120834719841,2.44005944139491,0.0749174802797211,5.90360307926687,1.52681368657032,0.198531118683084,2.78393830322324,0.638029578051008,0.0140179392853156,1.90616266250703,1.57787370478149,0.154032677149486,2.95375906702017,0.612089085634336,0.0148405174626859,2.00474240118329
"221","UTA",13,4.36383720122067,0.816977175831987,8.41364601524148,2020-09-23,4.34058896495945,0.918228148340751,7.98267833008466,4.4653348517859,0.971003600209752,8.24751422369739,2.7791097374971,1.04417799094318,4.90009581018684,1.67514264860155,0.149699010617838,4.04598533571058,2.66848227759851,0.790815193700333,4.88077985998739,1.70291886539354,0.149005692129079,3.94292554598242,3.44146395963518,0.181531048856253,7.39741903619413,2.20483716236485,0.437060380007531,4.24232843696257,1.16686916975091,0.0313002322303417,3.33560900246096,2.28531646419218,0.411633032787626,4.3237725540905,1.11145717271175,0.0316462637251096,3.4091052392582
"222","UTA",14,6.32816703299072,1.71371256055389,9.7663123810555,2020-09-30,6.26252426992466,1.98923753605553,9.83424575915057,6.4798341991964,1.7227773003212,9.57923299460933,3.27267112918222,1.15704166078353,5.56080152584957,2.22422720361523,0.285848715837291,5.10270264553253,3.12059396270539,1.28508147953826,5.54449460780808,2.2802451143765,0.290022992004252,4.85525240269217,5.22043721132988,0.427528492163304,9.19042496711565,2.58519564389029,0.881246592913733,4.87258510496037,1.58367304815018,0.0529818506649008,4.21184775818541,2.68606944110468,0.871253399293107,4.74158163082044,1.50072581829664,0.0569969283249319,4.20328428433519
"223","UTA",15,7.49011317778584,2.64674658964102,9.77016110174547,2020-10-07,7.51472062676753,3.48846500077207,9.74614626948628,7.66623052815736,2.83379985160573,9.95605114096721,3.82081781094417,1.31605763907557,6.13791546577457,2.87925216713031,0.466412087858651,6.0752286983324,3.68552778221132,1.39107455691857,5.93001432755567,2.96359906577145,0.456110604334432,5.98117467653756,6.65599634554757,0.873135105238289,9.63179137439439,3.03538398277757,1.02625039834845,5.58062225607364,2.07345396836403,0.088199443678612,5.21371458600909,3.1857992384761,1.15188015490159,5.70048017217163,1.99267153614945,0.102891691504395,5.27383654530939
"224","UTA",16,6.67597193727712,3.83933300432474,8.72651390314836,2020-10-14,6.8983152267106,4.27366759765593,8.86923908320011,6.7934420374272,4.12643740233351,8.64575031372076,4.23288219447722,1.38839435924211,6.1331451370319,3.50372973512337,0.733320578288919,6.50054708234951,4.14489867563743,1.51226080585721,6.12809758010352,3.65351381621137,0.644764429800796,6.50091170088943,6.42428513587688,1.59598466952732,8.54243407481066,3.44634907497622,1.06951781214728,5.81631499850277,2.60058981402901,0.134570387387822,5.68281419935037,3.60609659064344,1.17334772691129,5.98980067216129,2.52539993245436,0.169777715343222,6.1812776286673
"225","UTA",17,4.22726966362886,1.99123427936551,6.14732269509835,2020-10-21,4.40600304905648,2.25578641388613,6.23306057771711,4.28658037656098,2.10963993296899,6.21342933615763,5.18646959124659,2.27882862638729,6.51948555836625,4.86008761858834,1.3093460310404,7.4540670443511,5.20123960267355,2.30963578349468,6.61299992632437,5.04136215743738,1.14056870364485,7.71443308880005,4.36495109736495,1.91634724740348,5.87313611027992,4.50985380047291,1.58486968203966,6.63540699442541,3.94173282343608,0.287063615296124,6.89144142422474,4.63963245727423,1.64782931756886,6.51456917231136,3.77406007348407,0.317422429104597,7.15026566975121
"226","UTA",18,2.94462748027877,1.1560096189359,5.06809641309065,2020-10-28,2.61633994183582,1.08084568079895,4.44253889707893,2.91817721162314,1.17611843160729,5.18990833403121,4.98616642189392,3.14525220542736,6.29328268863697,5.38320109626087,1.98198568512302,7.21556600644018,5.07674064524525,3.14669362914824,6.24569069555346,5.41355691082518,1.77667918475748,7.17203702995094,3.20836912359754,1.4292137463145,4.91218033824896,4.11731671444507,1.91409296951651,5.44161473053567,4.15743911394265,0.445478163029506,6.33298809622635,4.7341482345486,2.28177033658375,6.11362901114116,4.5716011818558,0.488491655447002,7.10672462421685
"227","UTA",19,2.5158897432433,0.899774014349621,5.48742980646217,2020-11-04,1.54620268110971,0.668340129555225,3.21275304126475,2.39231406308013,0.870076684447831,5.27976828383167,3.4504377357798,2.38764679483913,4.56608508504511,4.17708942714346,2.28441786592123,5.70731163749465,3.51563417040588,2.40416913170502,4.38762880479213,4.13757333441214,2.02632580932261,5.47192649240574,2.9625089348126,1.07567405576761,5.35524038574883,2.20650210473777,1.36496310308263,2.86252545864162,2.51254348714711,0.39547638270132,3.5232049958909,3.43756447815665,2.23649503277128,4.40511564982342,3.81430728107905,0.532513958104018,5.45336089805751
"228","UTA",20,1.61761476162212,0.602963600849955,4.39893309141542,2020-11-11,0.760075099663039,0.325562089384668,1.93202173482146,1.50779808287904,0.593311186726399,3.86565015497961,2.16523013865566,1.32498030867734,3.12811520127373,2.92142278541251,1.52276810293491,4.06688214928821,2.19736279500336,1.25789776707509,3.12431158331787,2.87526402396385,1.59687341464277,4.20524904010774,2.07771294282671,0.64334003109826,4.93241685736176,1.11889508108361,0.750146668347866,1.50208771427319,1.41879895076273,0.329890435764139,2.03982311229527,2.27522129811522,1.47819804507635,3.15695167024039,2.87486878116075,0.614150189406197,4.07350282141011
"229","UTA",21,0.883682671591257,0.345245922954508,2.79702813795737,2020-11-18,0.334200760261604,0.155861565308794,0.907155531721695,0.813813468788737,0.353374564389471,2.30432635450501,1.55502752509798,0.802270798010545,2.57955382251785,2.35002969953659,0.906592448007053,3.70140172678084,1.30277054230415,0.660400908614215,2.17759909418906,1.87741912968896,0.871435198145708,3.01108416967655,1.22557021085407,0.375397494338009,3.85808788307537,0.640194329316898,0.359704759566087,0.914639470611213,0.904384705685203,0.300364259204458,1.35531142426669,1.4038064240855,0.832140127807655,2.10891700940479,2.02123765678322,0.669816601811816,3.05873568652809
"230","UTA",22,0.547351616683957,0.175206701950704,1.84886119741947,2020-11-25,0.163177359831751,0.0787708830008574,0.434983657470915,0.503520826103064,0.1848389006486,1.67988768087668,1.49295286808507,0.653396086264231,2.89947234815632,2.45997429394285,0.730062118200542,4.91852729880034,0.887412028293682,0.410090956407509,1.64518735546544,1.39026916348788,0.524752565518483,2.4976356613548,0.797751985886601,0.206698643299187,2.92995185255075,0.482893338099693,0.236280062577621,0.77495469839407,0.728377825368017,0.296856613202496,1.13703422272982,0.987424650947555,0.481608424438471,1.61950955138712,1.59116616458175,0.62619130219247,2.56862224196412
"231","UTA",23,0.374085296658589,0.0921103117243744,1.28815001466244,2020-12-02,0.0851133965140912,0.0430922982944797,0.223834187831764,0.348517669588532,0.0987327023974741,1.39690589187125,1.27653120324646,0.491828284754131,2.97138096858617,2.16024032034108,0.537113816045199,4.98782573365438,0.640934865795432,0.289049946252634,1.3018244242017,1.07253052295955,0.333932219717009,2.26258819619651,0.560000412953445,0.119284871625912,2.24830697234349,0.321027277608385,0.143421230119102,0.547991328917634,0.494681363966156,0.200749692119042,0.803938169546948,0.739029350037498,0.30996242646372,1.32714050088575,1.30261353929288,0.397492645450978,2.12385832700467
"232","UTA",24,0.29251421324001,0.0489152997935207,0.961126738793491,2020-12-09,0.0498462854277177,0.0244976076382637,0.116015364805488,0.276513755278812,0.0552658899029068,1.00483498473203,1.03528537413794,0.441318434067218,2.49476124839895,1.70117162521613,0.465925703188986,4.04532326782028,0.493474432705089,0.223416092163763,0.976941239249969,0.842457070644623,0.267323980870357,1.93825942356004,0.434276480010331,0.0696988313499571,1.7061606162366,0.197124000196511,0.0992814636394854,0.323754840800537,0.298421778055742,0.12521517957633,0.488951007153771,0.575193177608206,0.231062595065692,1.055713468628,1.07654222387556,0.291843882874319,1.9654962877851
"233","UTA",25,0.23151289562632,0.0252765147114904,0.760029697237412,2020-12-16,0.0303497074906558,0.0128058368866177,0.0579768945784094,0.220192475215615,0.0279937176810924,0.735543513861707,0.774834617855557,0.354675899811999,1.95703581998692,1.22751286120493,0.388964399938459,2.97306359641847,0.381070983797656,0.177097125295749,0.761206205179138,0.650798678850986,0.214289981100399,1.47780807129984,0.341457639642781,0.039622784385963,1.34146479878469,0.114379816949275,0.0634826084136469,0.178721367284243,0.16786225484393,0.0849345963357048,0.275277924586584,0.449144648172145,0.181380826593541,0.842385773671499,0.871205002693811,0.238080487535873,1.65236252152587
"234","UTA",26,0.17204203529631,0.0134447771870295,0.560913135091192,2020-12-23,0.0184209529909118,0.00661259719665391,0.0310359031133198,0.163719075644941,0.0157698652807564,0.536349666707773,0.546551156028814,0.217600072597631,1.45273031760468,0.834730406376232,0.238385167788088,2.13982214938678,0.291854511395489,0.136108816692814,0.58263451175002,0.492341068063964,0.169291923191582,1.10627971479286,0.260431839471939,0.0200125186855527,1.00415593641544,0.0646759779830175,0.0384246917492361,0.0930986165219473,0.0924698585319411,0.0497993807315273,0.140973116670985,0.343390893595695,0.152852816849209,0.650019378295793,0.681416755189287,0.208994945297041,1.30741602674776
"235","UTA",27,0.123401534860994,0.00696061288875283,0.381087900018356,2020-12-30,0.0114308223195371,0.00334083050717417,0.0193411511582721,0.115620607673448,0.00784668345156852,0.331025440394062,0.379361272095881,0.113890266570898,0.998689820275862,0.567456084983223,0.126437154375295,1.5151702262427,0.222493016508403,0.11356645514208,0.426313444242127,0.369832114039687,0.135609500216822,0.832801712484836,0.195151792587305,0.0103667030326328,0.710878127083248,0.0371858010999563,0.02282384606211,0.051305998536198,0.0523498062838824,0.0304073340021344,0.0768195599490883,0.258986095536273,0.123320932680972,0.469662954631669,0.513843265099485,0.173193185556746,1.03235045858003
"236","UTA",28,0.0787980051672434,0.0034876481025457,0.246285703658824,2021-01-06,0.00674190898494733,0.00172721658262814,0.0118138447123931,0.0737204785352403,0.00390302569577645,0.198075304762862,0.246285859280214,0.0568785519194091,0.690568484827415,0.375152547119006,0.0630727974095395,1.09848181828558,0.180609928926641,0.0924977285867196,0.336610776070313,0.301710722029188,0.117473811029029,0.703933468519135,0.131395909961181,0.00536541868711982,0.495654933440877,0.0210119486470134,0.0130998720145349,0.0311256616369011,0.0297646196017433,0.0167027718797329,0.0443249436661555,0.20794512272307,0.103414823787495,0.367813285846604,0.418046934284711,0.148026218128101,0.839232698827192
"237","UTA",29,0.0475886090411634,0.00170178550405519,0.153353301987892,2021-01-13,0.00406749869753085,0.000817102359863004,0.00743248133248871,0.04582562539603,0.00194102749520213,0.139589692293346,0.161106418609868,0.028044830226,0.505638263986169,0.253286769294221,0.0319650000622756,0.811073726931889,0.205589914530264,0.0941264977814483,0.414934967242861,0.351641865331044,0.119225422621124,0.896562706185992,0.0856512484713909,0.00271471555381542,0.362557956432792,0.0124745539475842,0.00688662702216973,0.0190650122533177,0.0179696467002179,0.00994337407234151,0.0279073665035401,0.24334337502611,0.111282808892141,0.458623136030532,0.501225774676712,0.166531035026103,1.00780688865103
"238","UTA",30,0.0310938662973205,0.000929579031020135,0.108390048003665,2021-01-20,0.00270363120592071,0.000449070116397612,0.00597304653419199,0.0311821091717464,0.0010504219109239,0.120363746822548,0.114944777955499,0.0148689513795801,0.364946546676834,0.180876084776514,0.0162356176643921,0.68675719345222,0.219431051169993,0.0815422644206906,0.508683632796981,0.380530610154881,0.101859775030305,1.13138190861532,0.0602998785613892,0.00133617107279614,0.298828597750475,0.00814574249595455,0.00385981759177499,0.0132332274670839,0.0117283613883112,0.00628365788346152,0.0196899077468777,0.2727107869231,0.101923401568021,0.595035677912996,0.570372833672317,0.148531454991754,1.30261057026272
"239","UTA",31,0.021778952714612,0.000504178544539285,0.10105620979588,2021-01-27,0.00184573267128632,0.00028315886886645,0.00435761202780773,0.0218290208415099,0.000521695287286219,0.0969069083717385,0.0861023019201644,0.00752265855181419,0.2391539973455,0.13997905889638,0.00843510806348973,0.57297176329518,0.234973440264354,0.0634256924826869,0.696439154483813,0.412963117403876,0.0823444237065606,1.39778262886265,0.0456708237115668,0.000832307942368179,0.259891555034859,0.00575090854290275,0.00233540335976034,0.0115270427157194,0.00840073230329152,0.00412921800805253,0.0142862734311184,0.303477372388402,0.0911375867435573,0.798176687791209,0.647766437216759,0.109789709495915,1.71134243594733
"240","UTA",32,0.0150761819846957,0.00023863883891524,0.0801241105193307,2021-02-03,0.00125426836753628,0.000128765362851489,0.00326057899143042,0.0150259062194997,0.000277441824229363,0.0801290886529777,0.0595090183056433,0.00362738629997912,0.174261396166741,0.096019675755192,0.00435012399747468,0.415827731138387,0.214523169043635,0.0398781863779044,0.70514007069669,0.379646480981471,0.0547609749751043,1.53328424934842,0.0326838990600403,0.000442818439645887,0.202959317673981,0.00398860214647615,0.00135113165369236,0.00847890868837552,0.00599156466972796,0.00264621980678977,0.0108605164112211,0.296686583774883,0.063826636889138,0.869142007379897,0.619782024536528,0.0744123462355259,1.89496241990939
"241","UTA",33,0.010392078216351,0.000125344970246367,0.0657076211717247,2021-02-10,0.000843613082911524,7.03652974679178e-05,0.00228256806775968,0.00939085908818836,0.000153048647669548,0.0551068425849662,0.0392247576613298,0.00180617078689974,0.104699774548957,0.061911005440689,0.00220979265950217,0.242572671872311,0.167134199484375,0.0238539336959482,0.536497182155313,0.285586600498917,0.0350764599607426,1.18735645848746,0.0207103001867774,0.000212485519021493,0.120313687589136,0.00267348343478289,0.000737050016403571,0.00618869900457904,0.0040261701210181,0.00167896100827274,0.00763718132852639,0.241731717137901,0.0409471553249591,0.78441390712461,0.491231916080847,0.050414735851903,1.51423536425536
"242","UTA",34,0.00739095076343313,6.89300845070701e-05,0.0507946874453931,2021-02-17,0.000598499214637638,4.17861558533264e-05,0.00179758227701431,0.00615898031145562,8.10914743610259e-05,0.0400518038281066,0.0269360564194714,0.000975202184191786,0.0832357888260095,0.0425576620311334,0.00113646987135238,0.149459804914588,0.125123003417998,0.0134223641791498,0.397512446835723,0.20038515632257,0.0211297601079944,0.827804088125275,0.01394187024045,0.000116733478724946,0.0721180907757807,0.00186678567216707,0.000415496137279179,0.0050707450529491,0.00277839652168536,0.00108299243659457,0.0059337491200242,0.183007387784516,0.026387854406073,0.628637839506245,0.358100075923639,0.0341620269344905,1.27262739300447
"243","UTA",35,0.00533177858745814,3.61961912955178e-05,0.0378096296534796,2021-02-24,0.000433451998535596,2.09113288428513e-05,0.00140081382542834,0.00416248668486275,4.33164844862241e-05,0.0297569404694833,0.0186743613539051,0.000482757157270194,0.0691682946143708,0.0301899046786753,0.000570478292748886,0.0971153196330966,0.0900349465581543,0.00804623223817821,0.249773619166573,0.133946362468636,0.0123210308227994,0.51522782255816,0.0094592511088949,6.28833887502327e-05,0.0459931745122137,0.00131432064651598,0.000209874508092446,0.00380064381280416,0.0019042004918248,0.00066185494745141,0.00471966307432351,0.131485542378067,0.0165250549410456,0.452836164608445,0.245708288609497,0.0220315578974458,1.01790861588681
"244","UTA",36,0.00376483009572333,1.84320778195271e-05,0.0291545828665278,2021-03-03,0.000298944755645819,1.06026346730786e-05,0.00106028449792133,0.00277887856821188,2.18478456327844e-05,0.0216256940581848,0.0127827477692729,0.000248320938045108,0.0540102678093612,0.0214015319154771,0.000289022466411134,0.0741735031489977,0.0633790033388697,0.00469970914911986,0.155618161955871,0.0890064842783147,0.00677109675622615,0.312595150330512,0.0064188947166899,3.24775935718251e-05,0.0326078995884212,0.000912913564041086,0.000111599241611751,0.00276013483928349,0.00129304177496217,0.000387503451971584,0.00363090121431613,0.0926652854606518,0.00953942467107139,0.308301508210452,0.166736845430029,0.0119106168353302,0.736179377265448
"245","UTA",37,0.00264843707020405,9.5731750463934e-06,0.0221797224457953,2021-03-10,0.000215693245694246,5.56107129496953e-06,0.000870117722328526,0.00189668394475232,1.10863895139521e-05,0.0177865341336541,0.00888771549115938,0.000125216649163391,0.0411194385696947,0.0154972817363293,0.000157427291815517,0.05790006929549,0.044939358967171,0.00283822980586441,0.0983988434727892,0.0610811509803727,0.00365653617062855,0.192346805250895,0.0044720542270284,1.76254503010728e-05,0.0249020085925592,0.00065678313121573,6.09836503740443e-05,0.00216257040234184,0.000911711359659242,0.000234694711239819,0.00275428157135211,0.0664813862406783,0.00550469189265808,0.222452031369596,0.117376270174417,0.00653369503845018,0.49993006033956
"246","UTA",38,0.0018890175528714,5.12625374655554e-06,0.0169158597059787,2021-03-17,0.000159311169995306,2.94528271866763e-06,0.000692629597073162,0.00133650399316021,5.66664624387466e-06,0.0140678712982691,0.00631092016390674,6.50146342584018e-05,0.0320627765299116,0.0113701604363448,8.4248623798895e-05,0.0448125845521192,0.032139342221741,0.00163191852352021,0.0745991918657453,0.0434203992236608,0.00195157066913491,0.12437626383325,0.00316432069760082,9.6100637733671e-06,0.0178992598302256,0.000483285695293999,3.56977938684042e-05,0.00168763506130085,0.000655447745288514,0.000130244904715421,0.00213975140305117,0.0485700675067327,0.00305956121938368,0.166071186069871,0.0854471139574467,0.00368046522262548,0.338797971686134
"247","UTA",39,0.00134429285324242,2.7104632124113e-06,0.0120106405579547,2021-03-24,0.000116277198232216,1.51303310292921e-06,0.000562405815966349,0.000945740447239983,2.93585834458116e-06,0.00951434931127387,0.00450704274168763,3.4471460625198e-05,0.0243027827025625,0.00835511692262495,4.53178145332182e-05,0.0350843743717613,0.0231447509913603,0.000951594403714301,0.0595270325623493,0.0316243891169579,0.00105633147896231,0.084339754547328,0.00224359760901974,5.0518662598644e-06,0.0130394014500571,0.000356108668008821,1.90531792773082e-05,0.00133094435204411,0.000466960235378253,7.16563530316065e-05,0.00166118196008726,0.0354285264608312,0.001670036764121,0.126350677981605,0.0624867067637198,0.00196040731013985,0.251958438371111
"248","UTA",40,0.000959607824911202,1.42425806112555e-06,0.00890169940518962,2021-03-31,8.43173164466459e-05,7.93221407078152e-07,0.000430427600457203,0.000684881661326035,1.51588564900277e-06,0.00625361461375791,0.00327547133494753,1.78819535708091e-05,0.0173505378964196,0.00622670344771549,2.19994979517526e-05,0.0274353108805698,0.0169895401901226,0.000508166551754695,0.0486502268514175,0.0236548155960861,0.000550286256774515,0.0636447920531698,0.00159988114433788,2.73804256927711e-06,0.00907862941728979,0.000265262577867339,1.02075627914631e-05,0.00111166326354547,0.000334245773158456,4.0920150529608e-05,0.00130331901574304,0.0259481847829606,0.000904787874231883,0.0918123093522756,0.0465391663763636,0.00102876951968687,0.181767998719386
"249","UTA",41,0.000669514787298065,7.42768733999526e-07,0.00661905604779814,2021-04-07,5.81196666170523e-05,3.92461955830195e-07,0.000315668921106944,0.000485689997448182,7.78473431404675e-07,0.00410802679767705,0.00235253254762267,9.13049752075728e-06,0.0145119984867332,0.00454005672232488,1.10631153833455e-05,0.0233926994707243,0.0121812718236784,0.000290165099297568,0.0371202619723579,0.017391553146269,0.000292092152693681,0.0468348037627415,0.00111622294583327,1.44808443188189e-06,0.00635805985490167,0.000186502822486753,5.03274320981174e-06,0.000897891199107441,0.000224667017223172,2.04618927878622e-05,0.000909386989923956,0.0185029022503301,0.000494720054689108,0.05996517212876,0.0336358504359849,0.000560489042746533,0.135410628028341
"250","UTA",42,0.000389716316537717,3.50652771359884e-07,0.00373118932355698,2021-04-14,3.35313957651146e-05,1.63793341027385e-07,0.000185653968716654,0.000289725313247727,3.61105736897976e-07,0.0024979103569688,0.00142352706345659,4.21355814251822e-06,0.00991972617557614,0.00278882537055847,4.99968061728481e-06,0.0157414466872884,0.00747283071483041,0.000132837728359391,0.0248435643806129,0.0109354651356323,0.000146337045719499,0.0319421109823788,0.000643974891385306,6.8730461652767e-07,0.00393230663771141,0.00010664160715304,1.57164675297072e-06,0.000545209484353359,0.000116358846810409,5.81788238209461e-06,0.000545957361509287,0.0111852678134455,0.000233552911670477,0.0308759932402796,0.0206034440670197,0.000260754034004324,0.0826333896967628
"251","UTA",43,0.000233440925457444,1.77129247879373e-07,0.00231048967874421,2021-04-21,2.07622596106333e-05,7.78184010153193e-08,0.000115099777551658,0.00017848033357906,1.81826738410632e-07,0.00170030966538585,0.000891217036544823,2.10562093529689e-06,0.00650032327382093,0.00178549369362168,2.47517580271957e-06,0.0104932569166361,0.00481480680901313,7.26262636563503e-05,0.0170584192659067,0.00720768925706164,7.7628676777961e-05,0.0220918187997272,0.000385246520809989,3.51672339030617e-07,0.00232309983988187,6.71803831515032e-05,5.68673710076443e-07,0.000345752710258625,6.96449270767609e-05,1.95245883056659e-06,0.000354748797045662,0.00715991398726331,0.000114179205462265,0.0200018735508115,0.0134369826705516,0.000127825072852929,0.0541724320030857
"252","UTA",44,0.000145136570506203,9.05605795927958e-08,0.00143709825190491,2021-04-28,1.29153118032965e-05,3.74864920187505e-08,7.32774856457593e-05,0.000111078973064702,9.30735985986588e-08,0.00111272815293692,0.000570543273509824,1.05690656714992e-06,0.00440467366215672,0.0011702993202006,1.23259030146822e-06,0.00692627854856981,0.00317864874764809,3.60171419464641e-05,0.0122552172220627,0.00487156624012062,4.06725941754755e-05,0.0171139185598944,0.000236558349969899,1.79726216042799e-07,0.00137917159244029,4.25757394529445e-05,2.13633761619515e-07,0.000231577797574812,4.3154304171038e-05,7.70838332921618e-07,0.000229210682538723,0.00472882255169342,5.58931350741471e-05,0.0149801877465896,0.00908044096450842,6.80032207101579e-05,0.0367098612249359
"253","UTA",45,9.02191065955455e-05,4.58252135752909e-08,0.000881882906062997,2021-05-05,7.72646769755164e-06,1.78634114429921e-08,4.90076627674879e-05,6.91776250974106e-05,4.74821887125669e-08,0.000735825469243775,0.000373284558506518,5.33759797566852e-07,0.00299530232503287,0.000789005149456662,6.10462620107889e-07,0.00508412642716968,0.00217683182594918,1.92167613518748e-05,0.00927549897414158,0.00339595291757372,2.06396562852571e-05,0.0130040167451685,0.000147292281251534,9.08479466830714e-08,0.000925510509397667,2.76442400933766e-05,8.06980119214475e-08,0.000152184350139229,2.73166545013435e-05,2.79946492001872e-07,0.000151366701071808,0.00323065547741435,2.85254884159958e-05,0.0115656211831528,0.0064084158223605,3.40859934953529e-05,0.0261471422225742
"254","UTA",46,5.69628290654393e-05,2.30694211371072e-08,0.000594836735542764,2021-05-12,4.72527349653289e-06,7.79747113723828e-09,2.74107329733479e-05,4.49058768892778e-05,2.42309562227202e-08,0.00048792584891267,0.000246256979355489,2.6987625449955e-07,0.00206032376613317,0.000536712574969847,3.02020582269611e-07,0.00356472749623869,0.00152788195758541,1.02125118192078e-05,0.00713237879395194,0.00241851231363232,1.02317331619047e-05,0.00996491618756523,9.14875049774373e-05,4.5971078616491e-08,0.000591166884042581,1.832388460965e-05,3.20610746948602e-08,0.000110749149397261,1.78527698082796e-05,1.01893313362628e-07,0.000108128483276403,0.00225420487490724,1.43344186855262e-05,0.0085774643578827,0.00465193716521648,1.75205062899883e-05,0.0171474647085601
"255","UTA",47,3.50985388862619e-05,1.16100820233272e-08,0.000374693844470446,2021-05-19,2.88742025931122e-06,3.47336237271572e-09,1.72019769043351e-05,2.99242356152185e-05,1.23158266796328e-08,0.00035028065810873,0.000162992778942667,1.3395085533845e-07,0.0014325806188826,0.000371317811001179,1.47243169798363e-07,0.00257262617968043,0.00107852905682731,5.43267116259959e-06,0.00522321217858235,0.00173052471700688,4.97128444202187e-06,0.00736276827225114,5.67793395020371e-05,2.30237506343217e-08,0.000394314136686266,1.18629790336224e-05,1.23375507099847e-08,8.18920189221491e-05,1.1648251178993e-05,3.41834242379483e-08,7.1837267409332e-05,0.00158774443446897,7.14355988454463e-06,0.0065305587654919,0.00340103358982469,8.90912795402411e-06,0.012084038802258
