"","team","week","HP01_mean","HP01_perc2p5","HP01_perc97p5","Date","HP02_mean","HP02_perc2p5","HP02_perc97p5","HP03_mean","HP03_perc2p5","HP03_perc97p5","HP04_mean","HP04_perc2p5","HP04_perc97p5","HP05_mean","HP05_perc2p5","HP05_perc97p5","HP06_mean","HP06_perc2p5","HP06_perc97p5","HP07_mean","HP07_perc2p5","HP07_perc97p5","HP08_mean","HP08_perc2p5","HP08_perc97p5","HP09_mean","HP09_perc2p5","HP09_perc97p5","HP10_mean","HP10_perc2p5","HP10_perc97p5","HP11_mean","HP11_perc2p5","HP11_perc97p5","HP12_mean","HP12_perc2p5","HP12_perc97p5"
"286","UVA",26,0.137998147917913,0.0037475337188309,0.833885141669183,2021-02-23,0.0304762614178211,0.000504721513106698,0.172744009351186,0.10870175122549,0.00281030893774798,0.665041453725993,1.11662130741826,0.438633642320765,1.90606954035694,2.97256203412839,0.536577170880921,4.08525536294745,0.451840284151014,0.285536627705246,0.51439001651361,0.611215844530379,0.0135262618760121,1.31915782540376,0.137998147917913,0.0037475337188309,0.833885141669183,0.215556876835152,0.0977318819026471,0.262442296607151,0.414401038545031,0.00973154441615088,0.815700839846925,0.389864199299299,0.240873767461001,0.445648897303023,0.533957288853436,0.0119790382021032,1.13615846368778
"287","UVA",27,0.0771800928148143,0.00149210886584689,0.502185659340454,2021-03-02,0.0178059766804729,0.00020176572616225,0.113559136862177,0.0415663698764763,0.000678641289984348,0.279354819642118,0.644851782883802,0.222913132350481,1.35500805218263,2.59022346595874,0.585984170213133,3.75529384588939,0.379431952386522,0.20532090286652,0.448512450196763,0.651563187234329,0.0175005901714441,1.2175434254256,0.0771800928148143,0.00149210886584689,0.502185659340454,0.152800042144457,0.0574059583070028,0.198198799574553,0.389917667992966,0.0116622940625291,0.694887397817842,0.253533012359168,0.12784605551192,0.303575091856138,0.454426789734511,0.0126706627077647,0.826267322497502
"288","UVA",28,0.0427664233993742,0.000604831446567033,0.291746692581272,2021-03-09,0.0105762604721182,7.92959337241411e-05,0.073925696989664,0.0139499105189747,0.000132127774891443,0.099731942144049,0.353619560312256,0.111364107336737,0.873897513265738,2.03121876923749,0.256952345544909,3.43913855147893,0.450273013846026,0.201729203511442,0.555217446033111,0.996241141364347,0.0355581526676292,1.72335125786426,0.0427664233993742,0.000604831446567033,0.291746692581272,0.105285399965987,0.0329890022203509,0.146328571923854,0.351732782599109,0.0137488919751043,0.577059205267271,0.179446685968938,0.0688641843057343,0.228380322514543,0.443794891972631,0.016842575337208,0.738135342199748
"289","UVA",29,0.0235703005746771,0.000256428519384076,0.166528870453337,2021-03-16,0.00659574770167057,3.15047948556679e-05,0.0492946836078295,0.00452334021898142,1.82440400275702e-05,0.0337398630993687,0.188475831234029,0.0552778968145437,0.529733235825568,1.47185835116572,0.106690604441959,3.18225784407645,0.606788448998082,0.227574722425198,0.792732090001213,1.63381192670127,0.0847642485033496,2.60887079068874,0.0235703005746771,0.000256428519384076,0.166528870453337,0.073429686517114,0.0194717887972449,0.110693113364875,0.316331606214287,0.0163716989566096,0.492762924752953,0.127917739588025,0.0371381201223257,0.179718707934459,0.431674230996181,0.0219457830767374,0.681106938069799
"290","UVA",30,0.0129653372806886,0.000108171637136901,0.0944172398397748,2021-03-23,0.00427209016586147,1.22777129163636e-05,0.03365109487352,0.0015226496466044,1.13939808060177e-06,0.0116612566157146,0.0988987968894553,0.0272752601121414,0.309339983794993,1.011816398727,0.0434602628519011,2.91807626688828,0.77431442602226,0.250204702116405,1.08555715235722,2.29110483039839,0.197685285320865,3.35670977991629,0.0129653372806886,0.000108171637136901,0.0944172398397748,0.0517798178426468,0.0116698890147732,0.0843247140736339,0.285017266815229,0.0196421069139433,0.433218844726945,0.090800797023653,0.020500059163752,0.140375070652643,0.41125160494969,0.0274387027281428,0.627225048818738
"291","UVA",31,0.00713800776360406,4.77070290740171e-05,0.0534475686554246,2021-03-30,0.00284388177696144,3.07892823342341e-06,0.0233087879959012,0.000569212881054779,0,0.00441839886136646,0.0513578196609234,0.0133239945959626,0.177347379692032,0.670276622846682,0.0174726532074841,2.70012371597812,0.883677276413639,0.256896706336606,1.35793857176544,2.61998241515577,0.422902143604913,3.6342622528511,0.00713800776360406,4.77070290740171e-05,0.0534475686554246,0.0367880024768,0.00704005425698081,0.065103586829727,0.255926720628388,0.0234436867598612,0.385666260977014,0.0656584840569344,0.0120443837270262,0.11103136963865,0.388867124722638,0.033565187724585,0.581635690317806
"292","UVA",32,0.00394772418671375,1.9392057624298e-05,0.030196258744272,2021-04-06,0.00193663742467314,1.81751302400461e-06,0.0163513621351398,0.000235261351194134,0,0.00189280357053623,0.0264851264376516,0.0065382534622793,0.100829449329937,0.430369742804185,0.00689721270159357,2.3155207738958,0.882066100110077,0.24464004844204,1.523075598345,2.50344434236041,0.722031528999437,3.54004720591327,0.00394772418671375,1.9392057624298e-05,0.030196258744272,0.0263291745148222,0.00430044954172167,0.050100537648513,0.228783210450477,0.0276288692734053,0.346264203070979,0.0479276099990054,0.00749743650703489,0.0883209429375899,0.360230059954318,0.0399394811218459,0.534522560548786
"293","UVA",33,0.00219437726904551,8.32140135597745e-06,0.0169879006571427,2021-04-13,0.00134391500801871,6.11707596044387e-08,0.011622621720046,0.00010458991306442,0,0.00087989758420695,0.0135916782756018,0.00325282303224091,0.0570815492395425,0.269104165664356,0.00270130245876694,1.88338339724255,0.775661496106836,0.218076513917897,1.53056126485643,2.08406152623416,0.477973254103186,3.31517587798682,0.00219437726904551,8.32140135597745e-06,0.0169879006571427,0.018991636408514,0.00264642250934853,0.0390675891217787,0.203483489251971,0.028939665180954,0.315036102097596,0.0349405297757173,0.00485381904774614,0.0698573648537998,0.324266178627018,0.0461111230218089,0.478435105479674
"294","UVA",34,0.00123088933208275,3.82748223334046e-06,0.00951994530501622,2021-04-20,0.000952001032211906,0,0.00835953757093049,4.78832472031626e-05,0,0.000428385456342174,0.00697163432675336,0.00163735471013551,0.0321991270015891,0.164543281814151,0.00105158282104114,1.29730116988474,0.616016230993748,0.184999775820951,1.32214678678884,1.57113100071543,0.256058943356973,3.06059337159342,0.00123088933208275,3.82748223334046e-06,0.00951994530501622,0.0138070523084579,0.00163809867632846,0.030837311019553,0.179976712768705,0.0206524730161874,0.287927974773874,0.0250420093073185,0.00317209204176473,0.0539188030703331,0.281001126841215,0.0465318508722198,0.417969817633548
"295","UVA",35,0.000694623504102357,2.55897677678568e-06,0.00532111652183426,2021-04-27,0.000681465395662531,0,0.00603751231196349,2.23676628837714e-05,0,0.000209165905146881,0.00359073658293282,0.000841670261895206,0.0179940608062492,0.0986228433587278,0.000445381890922722,0.8179879354436,0.455092935080247,0.151677304263156,1.0074222789943,1.11568385755657,0.134277740335349,2.87147680606083,0.000694623504102357,2.55897677678568e-06,0.00532111652183426,0.0101176043966049,0.00102002630908871,0.0244651240744714,0.158275508610339,0.0132816626229984,0.265132266255864,0.0177487167528961,0.00211849827834308,0.0415369498552558,0.234674449786951,0.0346309458496523,0.357565490898139
"296","UVA",36,0.000396140004075556,9.0226870416547e-08,0.00300114544185277,2021-05-04,0.000496091412585546,0,0.00441102750678527,1.10194118547065e-05,0,0.000107496441707025,0.00185531108514497,0.000443576241318761,0.0100152123211282,0.0581611065889498,0.000196851397091786,0.485740800433407,0.321507373253721,0.122347954975222,0.702241630193709,0.768130614245993,0.0713997333767163,2.66090660355399,0.000396140004075556,9.0226870416547e-08,0.00300114544185277,0.00746531197823798,0.000652465858534762,0.0194426239693098,0.138456831075383,0.00858444933935591,0.244604508138018,0.0129263036628872,0.00148737934661681,0.0325411560746458,0.196309606784201,0.020872845126445,0.311984408569275
"297","UVA",37,0.000227986145925034,0,0.00171328106183514,2021-05-11,0.000363645725841802,0,0.00324184631016178,5.37251659649494e-06,0,4.97672324526039e-05,0.000972364815157417,0.000223312384769161,0.00556136092652044,0.0338595683627406,9.42931966612521e-05,0.27888485113754,0.222095343959472,0.0981031379939108,0.462191913823129,0.518133287714884,0.0386832417001549,2.50844465528422,0.000227986145925034,0,0.00171328106183514,0.00554620846595152,0.000414185962061572,0.0154563924464982,0.120573712061195,0.00588755947040629,0.226479490189121,0.00957797046952758,0.00107799218430472,0.0258614196502813,0.165149556316001,0.0127310196645589,0.276264020388635
"298","UVA",38,0.000132083592920074,0,0.0010033323917193,2021-05-18,0.000270342577924748,0,0.0024162250311955,2.8154861620603e-06,0,2.35760448982725e-05,0.000517388994981305,0.000109636537804974,0.00309398147687387,0.0194921110767569,4.10119357767959e-05,0.157844969646676,0.152443726195611,0.0785919461908964,0.295415254339688,0.341341457664015,0.021071610380507,2.21880106963038,0.000132083592920074,0,0.0010033323917193,0.00415182717345412,0.000273626400397956,0.0123379421560263,0.104644085852049,0.00387657366792391,0.209125779352956,0.00717747734355545,0.000784797953031579,0.0205976666107049,0.138974569707596,0.0081469854008247,0.248600082104116
"299","UVA",39,7.67468554884552e-05,0,0.000583330156273495,2021-05-25,0.000203254696597397,0,0.00181219362401771,1.58319194153197e-06,0,1.17713395146987e-05,0.000279581661162652,5.52455373900269e-05,0.00174288849728893,0.0111186869185178,2.01353750364611e-05,0.0889617157273754,0.104951843117283,0.063116345801491,0.186445702246222,0.219165638346316,0.0109558960306178,1.85421268074159,7.67468554884552e-05,0,0.000583330156273495,0.00312552656101619,0.000177235788146024,0.00986566807244025,0.0906295321504236,0.00256986772077694,0.193622326804511,0.00542591431353002,0.000578748559062092,0.0164903662448745,0.116924777005866,0.00503662132867471,0.224976301676757
"300","UVA",40,4.51698049900788e-05,0,0.000345970416317506,2021-06-01,0.000154124140532713,0,0.00137236918928801,8.15350615745708e-07,0,4.14538481734533e-06,0.0001555140143373,2.62713119811163e-05,0.00101174615165398,0.00630440562831511,1.09702806127878e-05,0.0500540492614576,0.0728558752817707,0.0507828177182084,0.117181606499581,0.137986739849297,0.00555052114352815,1.28166530141006,4.51698049900788e-05,0,0.000345970416317506,0.00237086942465726,0.000105265423616391,0.00791681206658509,0.0783958906346477,0.00170317375234762,0.180633284473502,0.00413479119105065,0.000434374861512687,0.0132339908597941,0.098418489775772,0.00311236088037781,0.205139919627872
"301","UVA",41,2.69730981548266e-05,0,0.000212175228470512,2021-06-08,0.000118048499690057,0,0.00104124246022782,4.30530928052331e-07,0,2.12494243250145e-06,8.86061233359367e-05,1.33364304723659e-05,0.000579819279062592,0.0035710637144487,5.49795372687167e-06,0.0280643446061519,0.0510669712726751,0.0409230987338461,0.0736998685866763,0.0855304301644761,0.00283708518654476,0.802506542275947,2.69730981548266e-05,0,0.000212175228470512,0.00181327650402376,6.58951349297369e-05,0.00636519526628239,0.0677856703255795,0.00115424700444683,0.170118692885607,0.00317241698825437,0.00033349584477478,0.0106190828306716,0.082965183607268,0.00195785575386203,0.187260842100894
"302","UVA",42,1.58236891676638e-05,0,0.000118520524783374,2021-06-15,9.10609059188631e-05,0,0.000798891788727408,2.16804001313186e-07,0,1.61546415137174e-07,5.082761830205e-05,8.02787439284524e-06,0.000349324010529851,0.00202707120054991,1.25956155003685e-06,0.0156588179827176,0.0362166719381952,0.0321837420921345,0.046469266233924,0.0521871253659594,0.00150566597446868,0.471493608762755,1.58236891676638e-05,0,0.000118520524783374,0.00139853756756366,4.05639063041779e-05,0.00514419414114829,0.0586297128114394,0.000774614411801976,0.159573979332755,0.00245356728676213,0.000262480022143883,0.00867786969415564,0.0700965924799703,0.00118729186585851,0.172690684807352
"303","UVA",43,9.2714852039004e-06,0,6.81842189005102e-05,2021-06-22,7.06417727042126e-05,0,0.000620420304895892,1.01914192819759e-07,0,0,2.98609326425646e-05,4.2272702205431e-06,0.000214175744017,0.00115629405611212,0,0.00871281024667581,0.0259926254335329,0.0222663401473184,0.0303197489298593,0.0313546739335462,0.000838978285057767,0.267803107159286,9.2714852039004e-06,0,6.81842189005102e-05,0.00107956929624349,2.17045440447686e-05,0.00414237586475363,0.0507393721964392,0.000550228943616605,0.148551367598541,0.00190686771060876,0.000204217746792697,0.00713941401448927,0.0594221324557516,0.000736519811501983,0.160985411983761
"304","UVA",44,5.66546892521874e-06,0,4.51446693688593e-05,2021-06-29,5.510903391314e-05,0,0.000484022903667029,5.43678296726723e-08,0,0,1.72121356545279e-05,1.35873232697132e-06,0.000118090614831214,0.000663798168093149,0,0.00483943984118845,0.018865776532578,0.015194651014935,0.0237255530006024,0.0185578224457936,0.000501185565152654,0.14999807265344,5.66546892521874e-06,0,4.51446693688593e-05,0.000842310738284864,1.42879601746068e-05,0.00336295482149127,0.0439575887552926,0.000371029898477671,0.138572269798763,0.00149041944068619,0.00016248279117397,0.00586643628028519,0.0505727932999825,0.000463926872550952,0.151566024688019
"305","UVA",45,3.44871474352916e-06,0,2.64402730337812e-05,2021-07-06,4.34494051810946e-05,0,0.000385139490278249,2.90283059213791e-08,0,0,9.91337037468297e-06,5.19951456637729e-07,6.93885877424494e-05,0.000383373703619297,0,0.00270578344861539,0.0138385971238192,0.010552764227256,0.0184278762797014,0.0108435297383974,0.000307362954808011,0.0837413014295156,3.44871474352916e-06,0,2.64402730337812e-05,0.000662630381219107,8.95595530390441e-06,0.0027423871506745,0.0381304597485434,0.000256911722043466,0.131581162298252,0.00116664129400174,0.000126594740660768,0.00479519632832816,0.0432220469622853,0.000292155023482141,0.142116972261675
"306","UVA",46,1.94267210547406e-06,0,1.41841552492174e-05,2021-07-13,3.47789504951985e-05,0,0.000307896623344074,2.59512313473376e-08,0,0,5.73970798346594e-06,0,4.5926542896167e-05,0.000223310104768119,0,0.00153690453749562,0.0102378281655796,0.00736060901048791,0.0147152470133742,0.00629043040828312,0.000205779176773085,0.0466638618665711,1.94267210547406e-06,0,1.41841552492174e-05,0.00052516637511357,4.39224590553689e-06,0.00222327605051757,0.0331245405338705,0.000182583549121473,0.124499678244328,0.000919101358671327,0.000102646759007506,0.00392638154185848,0.0371020573644152,0.000188045634539304,0.132192192103744
"307","UVA",47,1.03962486436816e-06,0,6.13899548263545e-06,2021-07-20,2.7667071154242e-05,0,0.000243379776847788,8.63805271989952e-09,0,0,2.92839255501503e-06,0,2.60747777451447e-05,0.00012986478117647,0,0.000878273037124605,0.00764036652831604,0.00511495525952111,0.0118377648888943,0.0036455241181627,0.000143628433794892,0.0259477066140231,1.03962486436816e-06,0,6.13899548263545e-06,0.000413159729886237,1.32661767817899e-06,0.00181423802495006,0.0288219802858205,0.000119782357066154,0.115529429558297,0.000728593332277333,8.39438919414184e-05,0.0032041361588176,0.0319819774967034,0.000119234925109178,0.123720704674441
"308","UVA",48,6.31337848899265e-07,0,3.38014788299072e-06,2021-07-27,2.1849212891233e-05,0,0.000192996109967716,0,0,0,1.57333047361998e-06,0,1.48759409305621e-05,7.63588660432188e-05,0,0.00050988654960857,0.00574704878974054,0.00360251689415894,0.00961543244368519,0.00212517853309693,9.93363087172772e-05,0.0144067993897792,6.31337848899265e-07,0,3.38014788299072e-06,0.000327952216880735,1.07604927122353e-06,0.00150200689719019,0.0251248495490005,8.11557101820542e-05,0.10620543213045,0.000579808991253023,7.07257249376211e-05,0.00261881586749015,0.0276751198544983,7.09114616076927e-05,0.11790507641001
"309","UVA",49,4.24413852091887e-07,0,2.44808160426036e-06,2021-08-03,1.75683348413638e-05,0,0.000162320688661018,0,0,0,8.01744755882176e-07,0,7.48720829261418e-06,4.57482394002172e-05,0,0.000315637226874202,0.00435253850108675,0.00258964580296753,0.0078987481559078,0.00125373523908708,7.01090124612454e-05,0.00799673296156988,4.24413852091887e-07,0,2.44808160426036e-06,0.000261813483303319,0,0.00123980427517281,0.021930438039496,5.24774214934724e-05,0.0993686819052114,0.000462984574072433,5.64402672031799e-05,0.00217276193235849,0.0240333873966015,4.32477733818227e-05,0.111681405118028
"310","UVA",50,2.22958150461269e-07,0,3.85236761054312e-07,2021-08-10,1.40838259351692e-05,0,0.000131185976900957,0,0,0,4.47213862489905e-07,0,3.29209906234796e-06,2.72104036289043e-05,0,0.000191655497161203,0.00331051850489458,0.00182247086772906,0.00648027113583624,0.000750912318065743,5.1019889121443e-05,0.00441989499619514,2.22958150461269e-07,0,3.85236761054312e-07,0.000210603399460991,0,0.0010234139642922,0.0191752616864037,3.57803065616263e-05,0.0901907062171317,0.000371532694316728,4.82411610249268e-05,0.001785456209385,0.020941058466335,3.11974117886556e-05,0.103167216466813
"311","UVA",51,1.05640048177484e-07,0,0,2021-08-17,1.10675513888558e-05,0,0.000101667841487897,0,0,0,2.32263520558672e-07,0,2.36003278361761e-06,1.60171185241706e-05,0,0.000105263894347401,0.00253078968002845,0.00127115433581158,0.00532353434244916,0.000457940247869513,4.04311842924301e-05,0.00246632981502155,1.05640048177484e-07,0,0,0.000168871372624088,0,0.000833488441090688,0.0167827339016251,2.31011837061008e-05,0.0862555727151848,0.000299894579694716,3.9178017867261e-05,0.00148001397008708,0.0183024848142245,1.6192919579955e-05,0.0952552001877825
"312","UVA",52,7.41278386842879e-08,0,0,2021-08-24,8.84658940036919e-06,0,8.24096644124606e-05,0,0,0,1.15501516089472e-07,0,3.85236761054312e-07,9.59778486490553e-06,0,6.47915124752068e-05,0.00193963582994302,0.000916288439827506,0.00439750070549438,0.000285797666924309,2.98216721368548e-05,0.00139942872357982,7.41278386842879e-08,0,0,0.000134318253451393,0,0.000695643841640852,0.0147093473345871,1.36225891394548e-05,0.0845451171863455,0.000242285663665887,3.09721921737483e-05,0.00121816447018196,0.0160394626826539,9.73171175525161e-06,0.0884468731877049
"313","ENS",1,0.000163527482181313,0.000137681785678498,0.000200354726709355,2020-09-01,0.000163531218672413,0.000136909317671556,0.000200234750370193,0.000163753058790389,0.000137242321846004,0.000199395275368726,0.000163930756901452,0.000136715055043634,0.00019921446689628,0.000163878803075368,0.000137176664430306,0.000199570631321564,0.000163768502237647,0.000136564187515449,0.000199328911384743,0.000164269700358436,0.000137707564486033,0.000200908817506238,0.00016091860853592,0.000135015224390173,0.000196220388673897,0.000161302684560361,0.000135699289876712,0.000195938402536334,0.000161022507116644,0.000135372365078307,0.000196127199364047,0.000160706636079985,0.000135136686590454,0.000195907957029269,0.000160660054635871,0.000134605026877296,0.000195943489109861
"314","ENS",2,0.000255019436165134,0.000183294539317435,0.000363482167594298,2020-09-08,0.000255682013949441,0.000184432920595282,0.00036332218944191,0.00025603644096982,0.000183999517577139,0.000365541818779649,0.000255952783079329,0.000183519006560659,0.000364106964785236,0.000256060643908323,0.000182962556651569,0.000362508914491174,0.000256616382749541,0.000183053410988764,0.000363781624197835,0.000256453629634323,0.000182788623942573,0.000362630750247741,0.000242202441201036,0.000173124254941392,0.000341093114591852,0.000242878811104338,0.000174784311595225,0.000340977935858866,0.000241100074801831,0.000173108835753174,0.000341184327040649,0.000240875435988952,0.000175195532270532,0.000341244073852039,0.000241348524594309,0.000173799841462565,0.000340291454055677
"315","ENS",3,0.000425112128924228,0.000262143317127305,0.000689500840119167,2020-09-15,0.000426131824809946,0.000264675836346497,0.000688896453155576,0.000427573010123138,0.000263261586641345,0.000690201304162799,0.000426926268441582,0.000263293376535352,0.000684523739460405,0.00042772322149581,0.00026340895978816,0.000686277414374271,0.000429120742122421,0.000263595540501728,0.000683993653127662,0.000427997914127342,0.000263011259105613,0.000684553501621566,0.000386599378883227,0.000238508526161885,0.000617855995454722,0.000387780378489428,0.000238097260935684,0.000623707684240661,0.000383610209218632,0.000236168614233091,0.000618250997833409,0.000383656216997158,0.000239438919673837,0.000616968747097518,0.000385070678331426,0.000239715570993426,0.000621386767762093
"316","ENS",4,0.000787783373617466,0.000418579750206227,0.00141552320411313,2020-09-22,0.00078975618606824,0.000423145943318087,0.00142140566838085,0.000793942767260787,0.000420550738387598,0.00142379442759924,0.000790262282527314,0.000421269637678462,0.00140576347138618,0.000793266628069057,0.000421491052945384,0.00141297285666366,0.000795330615963393,0.000423783444704723,0.00140510496661429,0.000793393108390334,0.000422197986463105,0.00140719489929579,0.000689231666692881,0.000363908401504523,0.00122871053426401,0.000690307350976908,0.000360567021037926,0.00124106854301233,0.000681144935224225,0.000361239567350034,0.00122735063293019,0.000681362199730185,0.000366618714986256,0.00121540636372529,0.000684865888125025,0.000365156422741341,0.00123145760671644
"317","ENS",5,0.00158242028719279,0.00073955699448618,0.00305024397548135,2020-09-29,0.0015879438379708,0.00074590239559594,0.00310588282594123,0.00159577987976038,0.000744811470211002,0.00308369362603894,0.00158727379556748,0.000740655537984268,0.00305008999389043,0.00159279838022079,0.000737133205171739,0.00306899858760157,0.00159852649824833,0.000744597085136909,0.00305894372466489,0.0015946067507305,0.000744382335712234,0.00305180280897943,0.00134034016678596,0.000609174876982181,0.00259453660748448,0.00133912477419081,0.000601557485467348,0.00263732221354911,0.00132287310631192,0.000605504973196867,0.00260061976265564,0.00132192738945495,0.00061294671424682,0.00257725513601847,0.00132933610981049,0.000609853270624912,0.00260165019262232
"318","ENS",6,0.00325165011545423,0.0013979812862172,0.00645374879987201,2020-10-06,0.00326115169722739,0.00141671707905273,0.00653260783172831,0.00327897681684012,0.00141363620466032,0.00656112455076802,0.00320274220334386,0.00140093754532537,0.00631179937936653,0.00327418729607335,0.0013983840651887,0.00651607378706974,0.00322437125099969,0.00141231211257428,0.00635191069930395,0.00327456228734256,0.00141661540495154,0.0065260387034942,0.00268005867481464,0.00109064416354797,0.00542120596622317,0.00266888295468701,0.00108076892776825,0.0054344497218644,0.00264178254039185,0.00108486156151979,0.00539475078759716,0.00263752318966751,0.00109213156405021,0.00537579977248446,0.00265436270752437,0.00108792782336501,0.00540956437637089
"319","ENS",7,0.0062023152659131,0.00265919866221478,0.0121326364091688,2020-10-13,0.00621874947797907,0.00269049152356707,0.0122371172969119,0.00626031769338996,0.00268607671573524,0.0122686043485257,0.00591490907190819,0.00255501224768009,0.0116382144949451,0.0062520532665772,0.00265826551770052,0.0122906173190158,0.0059623346938957,0.00257431751387739,0.0118221710232283,0.0062469218636315,0.00269551879182233,0.0122399726256443,0.00500246630956143,0.00199559608839337,0.00989326907292391,0.00491896411715935,0.00197908172372201,0.0097126837950145,0.00491132255046172,0.00198001508854882,0.00977335028995478,0.00486534408592655,0.00199412446442161,0.00969390921218377,0.00493415350932566,0.00199065423503761,0.00982473032132809
"320","ENS",8,0.0111665586574601,0.00510319032198869,0.022157221431022,2020-10-20,0.0112021716184822,0.00516324450802367,0.0222992660791635,0.0112935760800134,0.00513441170992264,0.0225733407076164,0.0102969212783986,0.00453649354558861,0.0211059863500857,0.0112618944469362,0.00510388486642038,0.0225650657574011,0.0104018419394727,0.00453553912237039,0.0214590053664097,0.0112356710077945,0.00515739965875931,0.0224162175493389,0.00872585497511837,0.00368825833427544,0.0172833158337391,0.00830794680026695,0.00358755662538197,0.0166175809025875,0.00847774834170646,0.00364697906879238,0.0168833022319744,0.00820887310243767,0.00361087511453822,0.016563399708536,0.00852892448786781,0.00366107172331073,0.0170937858853288
"321","ENS",9,0.020623443190466,0.00924115823462055,0.0466486719810418,2020-10-27,0.0207229318191468,0.00932857089831708,0.0469799777573151,0.0209117965512328,0.00932251291034809,0.0470703111063035,0.0192224094854582,0.00796611398306297,0.0450763603020351,0.0170830166905278,0.00762530605589151,0.038321113413888,0.0194560293982664,0.00797954807524061,0.0462179864168219,0.0170252657292675,0.00767373428464266,0.03756488631056,0.0158101132005212,0.0066433025621199,0.0351247180603235,0.014674515571111,0.00610766082139531,0.0331931913417982,0.0125520468155835,0.00542802327278893,0.027205587628143,0.0144841376901565,0.00614925563340726,0.0334831899197116,0.0126477566931415,0.0054747768441828,0.0276710047479233
"322","ENS",10,0.0428956238500974,0.0163288675296101,0.112758832257285,2020-11-03,0.0432225125553039,0.0164406702665768,0.113803911134479,0.0436267180405571,0.0164054544459964,0.113230811964681,0.0413360674956205,0.0147044071850076,0.110838370118358,0.0235692461540858,0.00925723146760194,0.0615130737405076,0.041932605530869,0.0147205998567856,0.113101472164557,0.0234888727410412,0.0092524736181133,0.0602158287072353,0.0324083171546518,0.0120266349752152,0.0818373093128656,0.0300036597950995,0.0106859312920617,0.0780560178458569,0.0167517331217424,0.00653882443057646,0.0413352639272568,0.0296150939610927,0.0107624383419321,0.0788594063624184,0.0168954145612627,0.00658215169357204,0.0424778158002871
"323","ENS",11,0.0991328856713499,0.0305615599026966,0.293240071094411,2020-11-10,0.100193183577442,0.030934211443035,0.297875513591097,0.101053414182416,0.0308409165051447,0.293849966940683,0.0971107727072488,0.0291485110681658,0.288002658603248,0.0371822829768408,0.012006582476299,0.111939622433189,0.0989785726258523,0.0292003859027967,0.294542184289335,0.0370382974212377,0.0119889160728102,0.109975404982286,0.0731097797446675,0.0227013651967266,0.206898876407968,0.0682259876176797,0.0201936341447938,0.196272532396058,0.0250632081027227,0.00826186249919798,0.0706861794480757,0.0673083121565989,0.0203755363412867,0.198796072607238,0.0253086686795821,0.0082888732343031,0.0726837282061403
"324","ENS",12,0.248993994126575,0.0661340382679487,0.790352677075129,2020-11-17,0.252085051012583,0.0666193358968093,0.816854144636762,0.254649274135144,0.0666777850671832,0.810667678903333,0.240731419260047,0.0641694828640333,0.737071524812553,0.0676078835640897,0.0177786921124436,0.238269033726446,0.246001801386285,0.0640070969838129,0.749060138262659,0.0673728988398977,0.0177168294143214,0.235459107160245,0.179330034624923,0.0469885123909232,0.558609293008128,0.16674950845528,0.0422786699757538,0.52861978073161,0.0431546142971859,0.0116081616159504,0.143420752168932,0.163905398921067,0.0425831891293535,0.525267224615772,0.0436075290345662,0.0116506347990558,0.146201847726915
"325","ENS",13,0.597001075332464,0.149040163515335,1.7352002420229,2020-11-24,0.601486660409519,0.150156189356157,1.76870827801622,0.60776998931944,0.149986681929877,1.7736966070417,0.524410836400595,0.145663731160988,1.37514381900699,0.137165291086171,0.0292865913310612,0.536575799568959,0.532642709567808,0.145229575390107,1.39112269970544,0.13689181065202,0.0291850129482661,0.527948170951,0.436433503712013,0.103444970645482,1.3664973692053,0.382912759510135,0.0935563024433151,1.12294338520921,0.084847172323305,0.0182292254224227,0.329366139242393,0.375792787852293,0.0941177976656348,1.12032962801111,0.0857121662455577,0.0182712889406885,0.333849466172842
"326","ENS",14,1.247504456929,0.341382628160594,2.88178611509791,2020-12-01,1.25157000537011,0.342961111458864,2.88136450195265,1.26658539529972,0.34329521470852,2.92334473125688,0.938845502390174,0.324600090869016,1.83906845465927,0.267730699464812,0.0516278576097374,0.858423188502391,0.948015089522674,0.323609620242142,1.84453087203879,0.26743745712312,0.0515508418258976,0.838688277272373,0.957522766208877,0.234538935786725,2.44532020050779,0.721605707349628,0.212301213900172,1.6076774801967,0.169092634637552,0.0310752059284347,0.610878537772055,0.703021902898452,0.213580681516377,1.59715332240958,0.170357566648911,0.031155548404986,0.618820625085833
"327","ENS",15,2.09250846582047,0.750744517788676,3.90445599471174,2020-12-08,2.0957417714877,0.754662234477403,3.88651779837427,2.1236730447234,0.755626332777605,3.9325263605807,1.37591298924977,0.555128207662141,2.14211538283598,0.459771991708344,0.0946370753617511,1.12288087602587,1.37953196953134,0.55352914858862,2.14951468577198,0.459449814280201,0.0945351913116239,1.1080560542313,1.68266443359864,0.513519604107178,3.39816742292285,1.08249610200524,0.394462079951853,1.86290901533903,0.303325258027427,0.0556714796403288,0.827119199783684,1.05672846527784,0.397436233704818,1.83596189499767,0.304823436824967,0.055775497386674,0.832845328681453
