"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"207","UVA",51,1.44148570180004e-05,0,1.87602432264496e-05,2021-06-16
"208","UVA",52,1.00132291554629e-05,0,1.14995573802638e-05,2021-06-23
"1100","ENS",1,1.54834030552985,0.786150156987617,2.865861530752,2020-07-01
"2100","ENS",2,1.56567704256159,0.815583555909048,2.64737540663013,2020-07-08
"313","ENS",3,1.53123786774576,0.802912406471892,2.43976951720959,2020-07-15
"410","ENS",4,1.46682986787342,0.774104140493481,2.25884072781464,2020-07-22
"510","ENS",5,1.38973155898103,0.704134053801682,2.0897085557071,2020-07-29
"610","ENS",6,1.31661810972418,0.645850452710693,1.96335673237142,2020-08-05
"710","ENS",7,1.26441631783618,0.583351649372642,1.88259222812615,2020-08-12
"810","ENS",8,1.25546421267207,0.549706157805219,1.89209410108373,2020-08-19
"910","ENS",9,1.4285509558796,0.581537461181376,2.21518734647245,2020-08-26
"1010","ENS",10,2.22145375818966,0.914655115762317,3.48217464135972,2020-09-02
"1110","ENS",11,3.89931761194325,1.70346011363021,6.08734600971363,2020-09-09
"1210","ENS",12,7.08859202807497,3.26076655780919,11.1863466732272,2020-09-16
"1310","ENS",13,11.5256743652199,5.69705037837598,18.2778099424747,2020-09-23
"1410","ENS",14,16.3963569847706,8.44915147663346,25.0938119293194,2020-09-30
"1510","ENS",15,19.3546232350024,10.4746908276107,27.2060582967279,2020-10-07
"1610","ENS",16,19.4057577350384,11.707726634487,26.0211803314236,2020-10-14
"1710","ENS",17,17.3025768840859,11.2852706778686,23.7924690997905,2020-10-21
"1810","ENS",18,14.0858596421396,9.49350971977187,20.9419635477104,2020-10-28
"1910","ENS",19,10.6875897341504,6.97145078510046,17.4386037993625,2020-11-04
"2010","ENS",20,7.7102970613796,4.84337156014403,13.3190038371347,2020-11-11
"2110","ENS",21,5.49251164857822,3.283987074403,9.79300744297381,2020-11-18
"2210","ENS",22,3.88121936660543,2.24524115053673,6.80890732664383,2020-11-25
"2310","ENS",23,2.85805254188391,1.63098576265039,5.03763419982159,2020-12-02
"2410","ENS",24,2.169759492483,1.1992034358998,4.02434800198144,2020-12-09
"2510","ENS",25,1.6594495493972,0.853095948722347,3.33046725967082,2020-12-16
"2610","ENS",26,1.21954302599203,0.599172001942967,2.50253384003578,2020-12-23
"2710","ENS",27,0.916014470943661,0.431426830885016,1.89928723359688,2020-12-30
"2810","ENS",28,0.729185218913356,0.321105720603458,1.54763233368392,2021-01-06
"2910","ENS",29,0.571087323307397,0.234815750201203,1.25712717587755,2021-01-13
"3010","ENS",30,0.433353026940358,0.169406880166658,0.945532961887377,2021-01-20
"314","ENS",31,0.336895788670215,0.125164981672048,0.742580261752877,2021-01-27
"321","ENS",32,0.266207771438203,0.0942212206016978,0.611294305967126,2021-02-03
"331","ENS",33,0.211045106344645,0.0722088429831079,0.509624017948682,2021-02-10
"341","ENS",34,0.167698600166769,0.0565684698141853,0.42125068228221,2021-02-17
"351","ENS",35,0.131558202278992,0.0447517481381348,0.330756259915096,2021-02-24
"361","ENS",36,0.102918958179219,0.0356770675613396,0.263109815556793,2021-03-03
"371","ENS",37,0.0789230317078726,0.0293167471922867,0.201132650789205,2021-03-10
"381","ENS",38,0.0606691806001938,0.0247325761527158,0.153319878962875,2021-03-17
"391","ENS",39,0.0482476252263979,0.0215370414680557,0.119594595865613,2021-03-24
"401","ENS",40,0.0396042737779085,0.0192017203703338,0.0975599444081474,2021-03-31
"411","ENS",41,0.0327769739309248,0.0174741880011661,0.0775836905750993,2021-04-07
"421","ENS",42,0.0272606605670308,0.0161846885143059,0.0601693750441964,2021-04-14
"431","ENS",43,0.0232164281544818,0.0152046085686457,0.0467444246915858,2021-04-21
"441","ENS",44,0.0205086347679013,0.0145660230081211,0.0373689762265565,2021-04-28
"451","ENS",45,0.0184985701780113,0.0139732043627321,0.030994769108438,2021-05-05
"461","ENS",46,0.0171397876854678,0.0135519662700863,0.0264198025519416,2021-05-12
"471","ENS",47,0.0162354186759168,0.0132672136654866,0.0231612912151209,2021-05-19
"481","ENS",48,0.0155255787142204,0.0129796403044806,0.020768478679354,2021-05-26
"491","ENS",49,0.0150252455588485,0.0127426519568019,0.0193281582602845,2021-06-02
"501","ENS",50,0.0146397368963442,0.012546059049969,0.018141222553686,2021-06-09
"511","ENS",51,0.0143633945269191,0.0124118412782033,0.0174359553662114,2021-06-16
"521","ENS",52,0.0141777159537766,0.0123135123432901,0.0169216348803082,2021-06-23
