"","scenario","team","agegroup","reduction"
"68","HP14_","UVA","18-49 years",0.445391210109864
"69","HP14_","UVA","50-64 years",0.473721797435916
"70","HP14_","UVA","65+ years",0.486606167503594
"71","HP14_","UVA","0-4 years",0.885959981349929
"72","HP14_","UVA","5-17 years",0.659354685629521
"73","HP14_","UVA","18-49 years",0.474841298039725
"74","HP14_","UVA","50-64 years",0.488913302052135
"75","HP14_","UVA","65+ years",0.487747065239051
"76","HP14_","UVA","0-4 years",0.533631991567277
"77","HP14_","UVA","5-17 years",0.514735081758562
"78","HP14_","UVA","18-49 years",0.3786329384401
"79","HP14_","UVA","50-64 years",0.416556338317082
"80","HP14_","UVA","65+ years",0.357976547255033
"81","HP14_","UVA","0-4 years",0.188817231493427
"82","HP14_","UVA","5-17 years",0.126763602616204
"83","HP14_","UVA","18-49 years",0.101977794474747
"84","HP14_","UVA","50-64 years",0.109226902209335
"85","HP14_","UVA","65+ years",0.108812296118182
"86","HP14_","UVA","0-4 years",1.34180367628212
"87","HP14_","UVA","5-17 years",1.08180714536985
"88","HP14_","UVA","18-49 years",0.730729706526239
"89","HP14_","UVA","50-64 years",0.814757152204982
"90","HP14_","UVA","65+ years",0.863006553688132
"91","HP14_","UVA","0-4 years",0.265959488478109
"92","HP14_","UVA","5-17 years",0.190850827464873
"93","HP14_","UVA","18-49 years",0.139121462109764
"94","HP14_","UVA","50-64 years",0.145475711195067
"95","HP14_","UVA","65+ years",0.140295236248364
"96","HP14_","UVA","0-4 years",0.528687201584908
"97","HP14_","UVA","5-17 years",0.433345249346096
"98","HP14_","UVA","18-49 years",0.29601509920697
"99","HP14_","UVA","50-64 years",0.326839755925514
"100","HP14_","UVA","65+ years",0.316563972253994
"101","HP14_","UVA","0-4 years",2.67056341028549
"102","HP14_","UVA","5-17 years",1.84375098572086
"103","HP14_","UVA","18-49 years",1.3180847389101
"104","HP14_","UVA","50-64 years",1.27573142199894
"105","HP14_","UVA","65+ years",1.31859480045858
"106","HP14_","UVA","0-4 years",1.57546014287243
"107","HP14_","UVA","5-17 years",1.12289909830722
"108","HP14_","UVA","18-49 years",0.744404464646422
"109","HP14_","UVA","50-64 years",0.764019604638528
"110","HP14_","UVA","65+ years",0.850397160723333
"111","HP14_","UVA","0-4 years",0.432257707600325
"112","HP14_","UVA","5-17 years",0.291078942569986
"113","HP14_","UVA","18-49 years",0.218793090932771
"114","HP14_","UVA","50-64 years",0.222692271361367
"115","HP14_","UVA","65+ years",0.227752427885348
"116","HP14_","UVA","0-4 years",0.141369743824122
"117","HP14_","UVA","5-17 years",0.104377970695507
"118","HP14_","UVA","18-49 years",0.075728578498945
"119","HP14_","UVA","50-64 years",0.0765555642552244
"120","HP14_","UVA","65+ years",0.0724736681959115
"121","HP14_","UVA","0-4 years",1.79568049872214
"122","HP14_","UVA","5-17 years",1.41437419492583
"123","HP14_","UVA","18-49 years",0.993426328335599
"124","HP14_","UVA","50-64 years",1.01060760576735
"125","HP14_","UVA","65+ years",0.990387121519719
"126","HP14_","UVA","0-4 years",0.720153575467561
"127","HP14_","UVA","5-17 years",0.582037758657518
"128","HP14_","UVA","18-49 years",0.462703956291416
"129","HP14_","UVA","50-64 years",0.485165359030136
"130","HP14_","UVA","65+ years",0.462215004224575
"131","HP14_","UVA","0-4 years",0.742315454296104
"132","HP14_","UVA","5-17 years",0.560259217250661
"133","HP14_","UVA","18-49 years",0.368294255651799
"134","HP14_","UVA","50-64 years",0.393512703589504
"135","HP14_","UVA","65+ years",0.394372972924568
"136","HP14_","UVA","0-4 years",0.346225218866089
"137","HP14_","UVA","5-17 years",0.257511174636621
"138","HP14_","UVA","18-49 years",0.180827646697629
"139","HP14_","UVA","50-64 years",0.187317276656506
"140","HP14_","UVA","65+ years",0.18333407598309
"141","HP14_","UVA","0-4 years",1.18402470663098
"142","HP14_","UVA","5-17 years",0.931583097344961
"143","HP14_","UVA","18-49 years",0.599371227522586
"144","HP14_","UVA","50-64 years",0.651431376176006
"145","HP14_","UVA","65+ years",0.664017751963574
"146","HP14_","UVA","0-4 years",0.0013878846293435
"147","HP14_","UVA","5-17 years",0.00360327973733506
"148","HP14_","UVA","18-49 years",0.00313843470985967
"149","HP14_","UVA","50-64 years",0.00208180986329347
"150","HP14_","UVA","65+ years",0.000747075386616987
"151","HP14_","UVA","0-4 years",0.574369396655008
"152","HP14_","UVA","5-17 years",0.456482024439896
"153","HP14_","UVA","18-49 years",0.326487732226629
"154","HP14_","UVA","50-64 years",0.319668191600693
"155","HP14_","UVA","65+ years",0.307733532884299
"156","HP14_","UVA","0-4 years",0.966786463159776
"157","HP14_","UVA","5-17 years",0.736579913914648
"158","HP14_","UVA","18-49 years",0.527498273697066
"159","HP14_","UVA","50-64 years",0.543540531654712
"160","HP14_","UVA","65+ years",0.565087972411039
"161","HP14_","UVA","0-4 years",11.3511680934862
"162","HP14_","UVA","5-17 years",8.85351884900341
"163","HP14_","UVA","18-49 years",6.61890457772209
"164","HP14_","UVA","50-64 years",6.58215372569927
"165","HP14_","UVA","65+ years",6.86495093505748
"166","HP14_","UVA","0-4 years",0.641604050716701
"167","HP14_","UVA","5-17 years",0.473761645233054
"168","HP14_","UVA","18-49 years",0.3070393991477
"169","HP14_","UVA","50-64 years",0.304734899787093
"170","HP14_","UVA","65+ years",0.317529515705284
"171","HP14_","UVA","0-4 years",0.821972926918698
"172","HP14_","UVA","5-17 years",0.535207280739827
"173","HP14_","UVA","18-49 years",0.368642964404415
"174","HP14_","UVA","50-64 years",0.376681603982873
"175","HP14_","UVA","65+ years",0.385157246204128
"176","HP14_","UVA","0-4 years",1.04497355301753
"177","HP14_","UVA","5-17 years",0.82702666302842
"178","HP14_","UVA","18-49 years",0.57245322838422
"179","HP14_","UVA","50-64 years",0.615168439555347
"180","HP14_","UVA","65+ years",0.605976607774604
"181","HP14_","UVA","0-4 years",0.328164526631613
"182","HP14_","UVA","5-17 years",0.257580769685422
"183","HP14_","UVA","18-49 years",0.163212461551652
"184","HP14_","UVA","50-64 years",0.173245748027686
"185","HP14_","UVA","65+ years",0.172461282137131
"186","HP14_","UVA","0-4 years",0.468415692836796
"187","HP14_","UVA","5-17 years",0.32863116427998
"188","HP14_","UVA","18-49 years",0.253497385490783
"189","HP14_","UVA","50-64 years",0.253147100535085
"190","HP14_","UVA","65+ years",0.235470667152395
"191","HP14_","UVA","0-4 years",0.457237954004431
"192","HP14_","UVA","5-17 years",0.339519643600518
"193","HP14_","UVA","18-49 years",0.229590619850929
"194","HP14_","UVA","50-64 years",0.228617366338285
"195","HP14_","UVA","65+ years",0.225184533694315
"196","HP14_","UVA","0-4 years",8.62360202572257
"197","HP14_","UVA","5-17 years",7.28329449855133
"198","HP14_","UVA","18-49 years",5.52559182330999
"199","HP14_","UVA","50-64 years",5.70260303755265
"200","HP14_","UVA","65+ years",5.67088153585262
"201","HP14_","UVA","0-4 years",0.690359189514524
"202","HP14_","UVA","5-17 years",0.658563165062487
"203","HP14_","UVA","18-49 years",0.395183380576879
"204","HP14_","UVA","50-64 years",0.445237360367802
"205","HP14_","UVA","65+ years",0.437327970814153
"206","HP14_","UVA","0-4 years",0.346659116731401
"207","HP14_","UVA","5-17 years",0.263316827208055
"208","HP14_","UVA","18-49 years",0.195682825777321
"209","HP14_","UVA","50-64 years",0.213937969530341
"210","HP14_","UVA","65+ years",0.20410539840419
"211","HP14_","UVA","0-4 years",9.17322331679617
"212","HP14_","UVA","5-17 years",6.69169254720081
"213","HP14_","UVA","18-49 years",4.68908208208689
"214","HP14_","UVA","50-64 years",4.60659103089618
"215","HP14_","UVA","65+ years",4.93426845343825
"216","HP14_","UVA","0-4 years",1.42512381568386
"217","HP14_","UVA","5-17 years",1.02816712678171
"218","HP14_","UVA","18-49 years",0.728385627052972
"219","HP14_","UVA","50-64 years",0.706624230468398
"220","HP14_","UVA","65+ years",0.732687271108304
"221","HP14_","UVA","0-4 years",3.83464043810205
"222","HP14_","UVA","5-17 years",2.86792662107876
"223","HP14_","UVA","18-49 years",2.13542223221856
"224","HP14_","UVA","50-64 years",2.18702469039954
"225","HP14_","UVA","65+ years",2.32603952574157
"226","HP14_","UVA","0-4 years",1.33179504350544
"227","HP14_","UVA","5-17 years",0.939081652486113
"228","HP14_","UVA","18-49 years",0.671939326695123
"229","HP14_","UVA","50-64 years",0.695611183780926
"230","HP14_","UVA","65+ years",0.670874009258383
"231","HP14_","UVA","0-4 years",0.51891599975699
"232","HP14_","UVA","5-17 years",0.390236275825937
"233","HP14_","UVA","18-49 years",0.273233116228744
"234","HP14_","UVA","50-64 years",0.286509901254292
"235","HP14_","UVA","65+ years",0.315922509398554
"236","HP14_","UVA","0-4 years",4.16738360474763
"237","HP14_","UVA","5-17 years",3.6315282297588
"238","HP14_","UVA","18-49 years",2.18773439418081
"239","HP14_","UVA","50-64 years",2.47389146399871
"240","HP14_","UVA","65+ years",2.54555119320803
"241","HP14_","UVA","0-4 years",0.758506410359601
"242","HP14_","UVA","5-17 years",0.555427053001873
"243","HP14_","UVA","18-49 years",0.386976433910579
"244","HP14_","UVA","50-64 years",0.400020828324765
"245","HP14_","UVA","65+ years",0.412158412693272
"246","HP14_","UVA","0-4 years",0.499060251759011
"247","HP14_","UVA","5-17 years",0.424555488401677
"248","HP14_","UVA","18-49 years",0.280934530799306
"249","HP14_","UVA","50-64 years",0.288843075643571
"250","HP14_","UVA","65+ years",0.287427136987909
"251","HP14_","UVA","0-4 years",0.756887751137859
"252","HP14_","UVA","5-17 years",0.60795383314517
"253","HP14_","UVA","18-49 years",0.423584138899092
"254","HP14_","UVA","50-64 years",0.458748199081512
"255","HP14_","UVA","65+ years",0.465322481995605
"256","HP14_","UVA","0-4 years",1.21544497144984
"257","HP14_","UVA","5-17 years",0.837488748088177
"258","HP14_","UVA","18-49 years",0.616174305585607
"259","HP14_","UVA","50-64 years",0.618830065622622
"260","HP14_","UVA","65+ years",0.624348993147922
"261","HP14_","UVA","0-4 years",2.80123894028
"262","HP14_","UVA","5-17 years",1.90387189582612
"263","HP14_","UVA","18-49 years",1.38283794666889
"264","HP14_","UVA","50-64 years",1.35231210238915
"265","HP14_","UVA","65+ years",1.397274213205
"266","HP14_","UVA","0-4 years",0.811461442818547
"267","HP14_","UVA","5-17 years",0.600012421845465
"268","HP14_","UVA","18-49 years",0.421716146894506
"269","HP14_","UVA","50-64 years",0.430121452366052
"270","HP14_","UVA","65+ years",0.442907822962061
"271","HP14_","UVA","0-4 years",6.00207397604377
"272","HP14_","UVA","5-17 years",5.09989784014246
"273","HP14_","UVA","18-49 years",3.53882744126301
"274","HP14_","UVA","50-64 years",3.72463414686208
"275","HP14_","UVA","65+ years",3.88840925803632
"276","HP14_","UVA","0-4 years",0.714234484993718
"277","HP14_","UVA","5-17 years",0.555851328999008
"278","HP14_","UVA","18-49 years",0.39962059217287
"279","HP14_","UVA","50-64 years",0.423839787270815
"280","HP14_","UVA","65+ years",0.44841833458434
"281","HP14_","UVA","0-4 years",0.220537362662303
"282","HP14_","UVA","5-17 years",0.169937397052812
"283","HP14_","UVA","18-49 years",0.11269415901889
"284","HP14_","UVA","50-64 years",0.119028330549878
"285","HP14_","UVA","65+ years",0.122817647614717
"286","HP14_","UVA","0-4 years",0.0305409686405853
"287","HP14_","UVA","5-17 years",0.021237322352015
"288","HP14_","UVA","18-49 years",0.0183487799720759
"289","HP14_","UVA","50-64 years",0.0191254538886801
"290","HP14_","UVA","65+ years",0.0154815627821879
"291","HP14_","UVA","0-4 years",19.0485505058243
"292","HP14_","UVA","5-17 years",15.3987219685258
"293","HP14_","UVA","18-49 years",11.2685251754565
"294","HP14_","UVA","50-64 years",11.4609598759734
"295","HP14_","UVA","65+ years",12.1539784548956
"296","HP14_","UVA","0-4 years",0.854507449317131
"297","HP14_","UVA","5-17 years",0.708654786748272
"298","HP14_","UVA","18-49 years",0.477377953578498
"299","HP14_","UVA","50-64 years",0.505002433779217
"300","HP14_","UVA","65+ years",0.534115345740112
"301","HP14_","UVA","0-4 years",0.82774039368376
"302","HP14_","UVA","5-17 years",0.625378116063562
"303","HP14_","UVA","18-49 years",0.459210482082174
"304","HP14_","UVA","50-64 years",0.484096122665231
"305","HP14_","UVA","65+ years",0.514345531893208
"306","HP14_","UVA","0-4 years",6.04551441441572
"307","HP14_","UVA","5-17 years",4.67518116787871
"308","HP14_","UVA","18-49 years",3.47548436896615
"309","HP14_","UVA","50-64 years",3.57098520583089
"310","HP14_","UVA","65+ years",3.70872247004865
"311","HP14_","UVA","0-4 years",1.40739712602329
"312","HP14_","UVA","5-17 years",1.09433141689111
"313","HP14_","UVA","18-49 years",0.705530625401158
"314","HP14_","UVA","50-64 years",0.753813720398706
"315","HP14_","UVA","65+ years",0.768150359284885
"316","HP14_","UVA","0-4 years",3.14223216897304
"317","HP14_","UVA","5-17 years",2.56734015212821
"318","HP14_","UVA","18-49 years",1.94450182866876
"319","HP14_","UVA","50-64 years",2.0299993285657
"320","HP14_","UVA","65+ years",2.08664446403026
"321","HP14_","UVA","0-4 years",2.49262357105491
"322","HP14_","UVA","5-17 years",1.96541338502888
"323","HP14_","UVA","18-49 years",1.11774368413965
"324","HP14_","UVA","50-64 years",1.23563789687848
"325","HP14_","UVA","65+ years",1.12544781292939
"326","HP14_","IMP","0-4 years",0.767197037222254
"327","HP14_","IMP","5-17 years",0.499240338647249
"328","HP14_","IMP","18-49 years",0.236402648137872
"329","HP14_","IMP","50-64 years",0.275086394413763
"330","HP14_","IMP","65+ years",0.194306250310551
"331","HP14_","COL2","0-4 years",0.0425518974893534
"332","HP14_","COL2","5-17 years",0.022056432760852
"333","HP14_","COL2","18-49 years",0.0183330252653332
"334","HP14_","COL2","50-64 years",0.0320433747225163
"335","HP14_","COL2","65+ years",0.0307501487396494
"336","HP15_","COL","0-4 years",0
"337","HP15_","COL","5-17 years",0
"338","HP15_","COL","18-49 years",0
"339","HP15_","COL","50-64 years",0
"340","HP15_","COL","65+ years",0
"341","HP15_","NEU","0-4 years",0.00834595612117243
"342","HP15_","NEU","5-17 years",0.00787193579325305
"343","HP15_","NEU","18-49 years",0.00916451409489253
"344","HP15_","NEU","50-64 years",0.00346868936038457
"345","HP15_","NEU","65+ years",0.00249414393672008
"346","HP15_","UTA","0-4 years",-0.683774755092017
"347","HP15_","UTA","5-17 years",-0.568316289109161
"348","HP15_","UTA","18-49 years",-0.598583754642634
"349","HP15_","UTA","50-64 years",-0.613816750631269
"350","HP15_","UTA","65+ years",-1.1565309507218
"351","HP15_","UVA","0-4 years",0.000591153728250297
"352","HP15_","UVA","5-17 years",0.000783659020389962
"353","HP15_","UVA","18-49 years",0.000524040443841881
"354","HP15_","UVA","50-64 years",0.00054596335684258
"355","HP15_","UVA","65+ years",0.000351900458466144
"356","HP15_","UVA","0-4 years",0.00963085329092103
"357","HP15_","UVA","5-17 years",0.0103081280215649
"358","HP15_","UVA","18-49 years",0.00669309689696526
"359","HP15_","UVA","50-64 years",0.00698814856137326
"360","HP15_","UVA","65+ years",0.00520742965287513
"361","HP15_","UVA","0-4 years",0.000220516532810286
"362","HP15_","UVA","5-17 years",0.000256684113110719
"363","HP15_","UVA","18-49 years",0.000276279727696437
"364","HP15_","UVA","50-64 years",0.000215888521650849
"365","HP15_","UVA","65+ years",9.80035823208362e-05
"366","HP15_","UVA","0-4 years",0.000243588581312686
"367","HP15_","UVA","5-17 years",0.000388951368737616
"368","HP15_","UVA","18-49 years",0.000355398330255412
"369","HP15_","UVA","50-64 years",0.000259376113006888
"370","HP15_","UVA","65+ years",0.000134931326141478
"371","HP15_","UVA","0-4 years",1.05129864182261e-05
"372","HP15_","UVA","5-17 years",2.28512663750948e-05
"373","HP15_","UVA","18-49 years",2.83173142815046e-05
"374","HP15_","UVA","50-64 years",1.72269976649085e-05
"375","HP15_","UVA","65+ years",4.6726399583902e-06
"376","HP15_","UVA","0-4 years",2.52982338259157e-05
"377","HP15_","UVA","5-17 years",0.000103848097866569
"378","HP15_","UVA","18-49 years",8.54135947924848e-05
"379","HP15_","UVA","50-64 years",6.6048107000456e-05
"380","HP15_","UVA","65+ years",1.62847358238316e-05
"381","HP15_","UVA","0-4 years",0.000110237087205039
"382","HP15_","UVA","5-17 years",0.000324351307773998
"383","HP15_","UVA","18-49 years",0.000150000404065419
"384","HP15_","UVA","50-64 years",0.000137136384731653
"385","HP15_","UVA","65+ years",5.05796501299228e-05
"386","HP15_","UVA","0-4 years",2.33932534556671e-06
"387","HP15_","UVA","5-17 years",1.6603795539024e-05
"388","HP15_","UVA","18-49 years",2.03076576591419e-05
"389","HP15_","UVA","50-64 years",9.06635506552993e-06
"390","HP15_","UVA","65+ years",0
"391","HP15_","UVA","0-4 years",0.00287761297201509
"392","HP15_","UVA","5-17 years",0.00499692052976078
"393","HP15_","UVA","18-49 years",0.00294474324282254
"394","HP15_","UVA","50-64 years",0.00269114071787275
"395","HP15_","UVA","65+ years",0.0010440751169432
"396","HP15_","UVA","0-4 years",4.71246056252395e-05
"397","HP15_","UVA","5-17 years",0.000111696451229073
"398","HP15_","UVA","18-49 years",6.39771700173624e-05
"399","HP15_","UVA","50-64 years",5.0485786251427e-05
"400","HP15_","UVA","65+ years",2.48872323957099e-05
"401","HP15_","UVA","0-4 years",0.000147809318109765
"402","HP15_","UVA","5-17 years",0.000219378830480978
"403","HP15_","UVA","18-49 years",0.000182025574555
"404","HP15_","UVA","50-64 years",0.00014908424625173
"405","HP15_","UVA","65+ years",0.000105055491198429
"406","HP15_","UVA","0-4 years",0
"407","HP15_","UVA","5-17 years",2.48837945170185e-05
"408","HP15_","UVA","18-49 years",3.31984109216478e-05
"409","HP15_","UVA","50-64 years",1.68458848165268e-05
"410","HP15_","UVA","65+ years",0
"411","HP15_","UVA","0-4 years",0
"412","HP15_","UVA","5-17 years",0.000116876950782442
"413","HP15_","UVA","18-49 years",7.56645427656977e-05
"414","HP15_","UVA","50-64 years",3.72940900147554e-05
"415","HP15_","UVA","65+ years",0
"416","HP15_","UVA","0-4 years",0
"417","HP15_","UVA","5-17 years",6.6978549716102e-06
"418","HP15_","UVA","18-49 years",1.18887899771286e-05
"419","HP15_","UVA","50-64 years",4.13895044038794e-06
"420","HP15_","UVA","65+ years",0
"421","HP15_","UVA","0-4 years",1.17306937772789e-05
"422","HP15_","UVA","5-17 years",6.90246112157351e-05
"423","HP15_","UVA","18-49 years",8.5074152243152e-05
"424","HP15_","UVA","50-64 years",3.38029870138436e-05
"425","HP15_","UVA","65+ years",2.51788928904108e-05
"426","HP15_","UVA","0-4 years",3.35759260145544e-05
"427","HP15_","UVA","5-17 years",0.000119688594111892
"428","HP15_","UVA","18-49 years",5.81519723978734e-05
"429","HP15_","UVA","50-64 years",4.40097017218824e-05
"430","HP15_","UVA","65+ years",1.38952033237239e-05
"431","HP15_","UVA","0-4 years",0.000108347989523642
"432","HP15_","UVA","5-17 years",0.000239435212999775
"433","HP15_","UVA","18-49 years",0.000172018459565963
"434","HP15_","UVA","50-64 years",0.000150384743237164
"435","HP15_","UVA","65+ years",4.17564464909832e-05
"436","HP15_","UVA","0-4 years",0.000769094135302726
"437","HP15_","UVA","5-17 years",0.000815971405547428
"438","HP15_","UVA","18-49 years",0.0007083317897677
"439","HP15_","UVA","50-64 years",0.000584629361348768
"440","HP15_","UVA","65+ years",0.000400299241897055
"441","HP15_","UVA","0-4 years",4.11025344001593e-05
"442","HP15_","UVA","5-17 years",9.37083290727871e-05
"443","HP15_","UVA","18-49 years",9.94913114114994e-05
"444","HP15_","UVA","50-64 years",8.32786990267238e-05
"445","HP15_","UVA","65+ years",0
"446","HP15_","UVA","0-4 years",1.48886426292129e-05
"447","HP15_","UVA","5-17 years",2.30675711874479e-05
"448","HP15_","UVA","18-49 years",3.52378701134706e-05
"449","HP15_","UVA","50-64 years",2.12562487751469e-05
"450","HP15_","UVA","65+ years",5.35951118525355e-06
"451","HP15_","UVA","0-4 years",0
"452","HP15_","UVA","5-17 years",0
"453","HP15_","UVA","18-49 years",4.40034252263893e-07
"454","HP15_","UVA","50-64 years",0
"455","HP15_","UVA","65+ years",0
"456","HP15_","UVA","0-4 years",0.000541661126954921
"457","HP15_","UVA","5-17 years",0.000632376429890714
"458","HP15_","UVA","18-49 years",0.000529843756779315
"459","HP15_","UVA","50-64 years",0.000440711519949118
"460","HP15_","UVA","65+ years",0.00029979934055406
"461","HP15_","UVA","0-4 years",3.64164534606873e-05
"462","HP15_","UVA","5-17 years",6.80980665247228e-05
"463","HP15_","UVA","18-49 years",0.000144258453165753
"464","HP15_","UVA","50-64 years",5.71358935714571e-05
"465","HP15_","UVA","65+ years",3.13281146914279e-05
"466","HP15_","UVA","0-4 years",2.26834363692347e-05
"467","HP15_","UVA","5-17 years",7.69901960248523e-05
"468","HP15_","UVA","18-49 years",8.27227869085522e-05
"469","HP15_","UVA","50-64 years",4.91084235112962e-05
"470","HP15_","UVA","65+ years",8.47166550531879e-06
"471","HP15_","UVA","0-4 years",0
"472","HP15_","UVA","5-17 years",0
"473","HP15_","UVA","18-49 years",2.05699451951659e-06
"474","HP15_","UVA","50-64 years",1.48640912214822e-06
"475","HP15_","UVA","65+ years",0
"476","HP15_","UVA","0-4 years",1.0331623419621e-05
"477","HP15_","UVA","5-17 years",4.29932137607413e-05
"478","HP15_","UVA","18-49 years",5.40228952102181e-05
"479","HP15_","UVA","50-64 years",3.0524303742396e-05
"480","HP15_","UVA","65+ years",0
"481","HP15_","UVA","0-4 years",0
"482","HP15_","UVA","5-17 years",0
"483","HP15_","UVA","18-49 years",0
"484","HP15_","UVA","50-64 years",0
"485","HP15_","UVA","65+ years",0
"486","HP15_","UVA","0-4 years",1.57253770664072e-05
"487","HP15_","UVA","5-17 years",3.15888900128819e-05
"488","HP15_","UVA","18-49 years",2.58875166421871e-05
"489","HP15_","UVA","50-64 years",9.9771595312559e-06
"490","HP15_","UVA","65+ years",0
"491","HP15_","UVA","0-4 years",2.92763765508563e-05
"492","HP15_","UVA","5-17 years",3.55613091252218e-05
"493","HP15_","UVA","18-49 years",5.851302252271e-05
"494","HP15_","UVA","50-64 years",3.04257343676666e-05
"495","HP15_","UVA","65+ years",8.63969624154369e-06
"496","HP15_","UVA","0-4 years",0.0724161779833765
"497","HP15_","UVA","5-17 years",0.0760399398215278
"498","HP15_","UVA","18-49 years",0.0510622880987119
"499","HP15_","UVA","50-64 years",0.0482800162384472
"500","HP15_","UVA","65+ years",0.0384654671207515
"501","HP15_","UVA","0-4 years",2.22410430892348e-05
"502","HP15_","UVA","5-17 years",3.64054853012712e-05
"503","HP15_","UVA","18-49 years",3.91779951708581e-05
"504","HP15_","UVA","50-64 years",2.18108156541182e-05
"505","HP15_","UVA","65+ years",1.44961962888768e-05
"506","HP15_","UVA","0-4 years",7.94466067059438e-05
"507","HP15_","UVA","5-17 years",9.83240267957785e-05
"508","HP15_","UVA","18-49 years",0.000133436453553613
"509","HP15_","UVA","50-64 years",9.63256882777101e-05
"510","HP15_","UVA","65+ years",3.63806360424846e-05
"511","HP15_","UVA","0-4 years",2.70277410634993e-05
"512","HP15_","UVA","5-17 years",0.000271693724139015
"513","HP15_","UVA","18-49 years",0.000195697411392762
"514","HP15_","UVA","50-64 years",0.000172726731195609
"515","HP15_","UVA","65+ years",5.08528649527662e-05
"516","HP15_","UVA","0-4 years",0
"517","HP15_","UVA","5-17 years",2.19355234127251e-05
"518","HP15_","UVA","18-49 years",1.46338134462965e-05
"519","HP15_","UVA","50-64 years",6.44521425616969e-06
"520","HP15_","UVA","65+ years",0
"521","HP15_","UVA","0-4 years",0
"522","HP15_","UVA","5-17 years",0
"523","HP15_","UVA","18-49 years",0
"524","HP15_","UVA","50-64 years",0
"525","HP15_","UVA","65+ years",0
"526","HP15_","UVA","0-4 years",0
"527","HP15_","UVA","5-17 years",4.38095513097719e-06
"528","HP15_","UVA","18-49 years",9.13245263233772e-06
"529","HP15_","UVA","50-64 years",1.63084942837584e-06
"530","HP15_","UVA","65+ years",0
"531","HP15_","UVA","0-4 years",0.0380959430435388
"532","HP15_","UVA","5-17 years",0.0612444927530851
"533","HP15_","UVA","18-49 years",0.0388405998310838
"534","HP15_","UVA","50-64 years",0.0293200608451916
"535","HP15_","UVA","65+ years",0.0115360938157033
"536","HP15_","UVA","0-4 years",0
